ID,Prey,PreyGroup,Predator,PredGroup,PredStrategy,FoodSource,Reference,Reference_link,Observation
2173,Thalassionema_nitzschioides,Diatoms,Psolus_segregatus,Echinodermata,Suspension-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/46557698,Inferred from Psolus_sp
2174,Detritus,Non-living,Psolus_segregatus,Echinodermata,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,Inferred from Psolus_sp
2175,Polychaeta *,Polychaeta,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=43202&genus=Psychrolutes&species=marmoratus,* need to be more specific (which Polychaeta?)
2176,Amphipoda *,Amphipoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2177,Colossendeis_megalonyx,Benthos_Misc,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2178,Zygochlamys_patagonica,Bivalvia,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2179,Bryozoa,Bryozoa,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2180,Bryozoa,Bryozoa,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,Inferred from Bryozoa
2181,Enteroctopodidae,Cephalopoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2182,Actinauge_longicornis,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2183,Actinostola_crassicornis,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2184,Bolocera_kerguelensis,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2185,Clavularia_sp,Coral,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2186,Dactylanthus_antarcticus,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2187,Hormathia_pectinata,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2188,Hydrozoa *,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2189,Isosicyonis_alba,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2190,Paractis_laevis,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2191,Phelliactis_sp,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2192,Eurypodius_latreillii,Decapoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2193,Eurypodius_longirostris,Decapoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2194,Eurypodius_sp,Decapoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2195,Grimothea_gregaria,Decapoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2196,Paralomis_granulosa,Decapoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2197,Thymops_birsteini,Decapoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2198,Asteroidea *,Echinodermata,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2199,Holothuroidea *,Echinodermata,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2200,Ophiuroidea *,Echinodermata,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2201,Patagonotothen_ramsayi,Fish_BenPel,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2202,Iluocoetes_fimbriatus,Fish_Demersal,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2203,Myxine_spp,Fish_Demersal,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2204,Austrodoris_sp,Gastropoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2205,Acanthoserolis_schythei,Isopoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,Inferred from Serolis_sp
2206,Neoserolis_exigua,Isopoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,Inferred from Serolis_sp
2207,Polychaeta *,Polychaeta,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,* need to be more specific (which Polychaeta?)
2208,Porifera *,Porifera,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2209,Eggs_Fish,Zooplankton,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2210,Porifera *,Porifera,Pteraster_aff._lebruni,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,* need to be more specific (which Porifera?)
2211,Limopsis_sp,Bivalvia,Pteraster_affinis,Echinodermata,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/4703969,
2212,Porifera *,Porifera,Pteraster_affinis,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,* need to be more specific (which Porifera?)
2213,Aplidium_globosum,Ascidiacea,Pteraster_sp,Echinodermata,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pteraster,
2214,Aplidium_polarsterni,Ascidiacea,Pteraster_sp,Echinodermata,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pteraster,
2215,Zygochlamys_patagonica,Bivalvia,Pteraster_sp,Echinodermata,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pteraster,
2216,Hydrozoa *,Cnidaria,Pteraster_sp,Echinodermata,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pteraster,
2217,Halichondrida,Porifera,Pteraster_sp,Echinodermata,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pteraster,
2218,Porifera *,Porifera,Pteraster_stellifer,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,* need to be more specific (which Porifera?)
2219,Detritus,Non-living,Puncturella_conica,Gastropoda,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/47017905,
2220,Latrunculia_sp,Porifera,Puncturella_conica,Gastropoda,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/47017905,
2221,Foraminifera,Foraminifera,Puncturella_conica,Gastropoda,Grazer,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
2222,Bacteria,Bacteria,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2223,Emiliania_huxleyi,Coccolithophorids,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2224,Phaeocystis_antarctica,Coccolithophorids,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2225,Diatoms_benthic,Diatoms,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2226,Diatoms_centric,Diatoms,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2227,Diatoms_pennate,Diatoms,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2228,Azadinium_sp,Dinoflagellates,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2229,Dinophysis_acuminata,Dinoflagellates,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2230,Gymnodinium_sp,Dinoflagellates,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2231,Gyrodinium_sp,Dinoflagellates,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2232,Gyrodinium_spirale,Dinoflagellates,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2233,Protoperidinium_sp,Dinoflagellates,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2234,Detritus,Non-living,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2235,Detritus,Non-living,Quetzogonium_dentatum,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
2236,Detritus,Non-living,Rectarcturus_kophameli,Isopoda,Suspension-feeder,Detritus,Doti_pers.com.,NA,
2237,Phytoplankton *,Phytoplankton,Rectarcturus_kophameli,Isopoda,Suspension-feeder,Primary producer,Doti_pers.com.,NA,* consultar por phytoplankton resuspendido
2238,Detritus,Non-living,Rectarcturus_tuberculatus,Isopoda,Suspension-feeder,Detritus,Doti_pers.com.,NA,
2239,Phytoplankton *,Phytoplankton,Rectarcturus_tuberculatus,Isopoda,Suspension-feeder,Primary producer,Doti_pers.com.,NA,* consultar por phytoplankton resuspendido
2240,Cyrtostrombidium_sp,Ciliates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2241,Laboea_strobila,Ciliates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2242,Lohmanniella_sp,Ciliates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2243,Strobilidium_sp,Ciliates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2244,Strombidinopsis_sp,Ciliates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2245,Strombidium_conicum,Ciliates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2246,Strombidium_sp,Ciliates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2247,Diatoms_benthic,Diatoms,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2248,Fragilariopsis_kerguelensis,Diatoms,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2249,Navicula_sp,Diatoms,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2250,Pseudonitzschia_sp,Diatoms,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2251,Rhizosolenia_crassa,Diatoms,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2252,Azadinium_sp,Dinoflagellates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2253,Dinophysis_acuminata,Dinoflagellates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2254,Gymnodinium_sp,Dinoflagellates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2255,Gyrodinium_sp,Dinoflagellates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2256,Gyrodinium_spirale,Dinoflagellates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2257,Protoperidinium_sp,Dinoflagellates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2258,Dictyocha_speculum,Silicoflagellates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Dictyocha%20speculum,
2259,Foraminifera,Foraminifera,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
2260,Pelagobia_longicirrata,Polychaeta,Rhincalanus_gigas,Copepoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pelagobia%20longicirrata,
2261,Pelagobia_longicirrata,Polychaeta,Rhodalia_miranda,Zooplankton,Suspension-feeder,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2262,Calanus_spp,Copepoda,Rhodalia_miranda,Zooplankton,Suspension-feeder,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2263,Bacteria,Bacteria,Sabellidae,Polychaeta,Deposit-feeder,Bacteria,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,
2264,Diatoms_benthic,Diatoms,Sabellidae,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,* need to be more specific (which Bacillariophyceae?)
2265,Diatoms_centric,Diatoms,Sabellidae,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,* need to be more specific (which Bacillariophyceae?)
2266,Diatoms_pennate,Diatoms,Sabellidae,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,* need to be more specific (which Bacillariophyceae?)
2267,Detritus,Non-living,Sabellidae,Polychaeta,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,
2268,Phytoplankton *,Phytoplankton,Sabellidae,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,
2269,Oithona_spp,Copepoda,Sabellidae,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,Aggregated: Oithona_atlantica and Oithona_similis
2270,Grimothea_gregaria,Decapoda,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,Vinuesa&Varisco_2007,http://dx.doi.org/10.4067/S0717-71782007000200003,
2271,Themisto_gaudichaudii,Zooplankton,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2272,Cottoperca_trigloides,Fish_BenPel,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2273,Dissostichus_eleginoides,Fish_BenPel,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2274,Patagonotothen_ramsayi,Fish_BenPel,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2275,Iluocoetes_fimbriatus,Fish_Demersal,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2276,Micromesistius_australis,Fish_Pel,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2277,Sprattus_fuegensis,Fish_Pel,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2278,Euphausia_spp,Zooplankton,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2279,Tinerfe_cyanea,Zooplankton,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,Mianzan_etal_1996,https://doi.org/10.1016/0165-7836(95)00459-9,
2280,Doryteuthis_gahi,Cephalopoda,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Salilota%20australis,
2281,Acanthoserolis_schythei,Isopoda,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Salilota%20australis,
2282,Neoserolis_exigua,Isopoda,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Salilota%20australis,
2283,Phaeocystis_antarctica,Coccolithophorids,Salpa_thompsoni,Zooplankton,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2284,Diatoms_centric,Diatoms,Salpa_thompsoni,Zooplankton,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2285,Diatoms_pennate,Diatoms,Salpa_thompsoni,Zooplankton,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2286,Rhizosolenia_crassa,Diatoms,Salpa_thompsoni,Zooplankton,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2287,Gyrodinium_sp,Dinoflagellates,Salpa_thompsoni,Zooplankton,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
