ID,Prey,PreyGroup,Predator,PredGroup,PredStrategy,FoodSource,Reference,Reference_link,Observation
2175,Hydrozoa *,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2176,Isosicyonis_alba,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2177,Paractis_laevis,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2178,Phelliactis_sp,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2179,Eurypodius_latreillii,Decapoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2180,Eurypodius_longirostris,Decapoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2181,Eurypodius_sp,Decapoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2182,Grimothea_gregaria,Decapoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2183,Paralomis_granulosa,Decapoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2184,Thymops_birsteini,Decapoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2185,Asteroidea *,Echinodermata,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2186,Holothuroidea *,Echinodermata,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2187,Ophiuroidea *,Echinodermata,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2188,Patagonotothen_ramsayi,Fish_BenPel,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2189,Iluocoetes_fimbriatus,Fish_Demersal,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2190,Myxine_spp,Fish_Demersal,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2191,Austrodoris_sp,Gastropoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2192,Acanthoserolis_schythei,Isopoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,Inferred from Serolis_sp
2193,Neoserolis_exigua,Isopoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,Inferred from Serolis_sp
2194,Polychaeta *,Polychaeta,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,* need to be more specific (which Polychaeta?)
2195,Porifera *,Porifera,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2196,Eggs_Fish,Zooplankton,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2197,Porifera *,Porifera,Pteraster_aff._lebruni,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,* need to be more specific (which Porifera?)
2198,Limopsis_sp,Bivalvia,Pteraster_affinis,Echinodermata,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/4703969,
2199,Porifera *,Porifera,Pteraster_affinis,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,* need to be more specific (which Porifera?)
2200,Aplidium_globosum,Ascidiacea,Pteraster_sp,Echinodermata,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pteraster,
2201,Aplidium_polarsterni,Ascidiacea,Pteraster_sp,Echinodermata,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pteraster,
2202,Zygochlamys_patagonica,Bivalvia,Pteraster_sp,Echinodermata,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pteraster,
2203,Hydrozoa *,Cnidaria,Pteraster_sp,Echinodermata,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pteraster,
2204,Halichondrida,Porifera,Pteraster_sp,Echinodermata,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pteraster,
2205,Porifera *,Porifera,Pteraster_stellifer,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,* need to be more specific (which Porifera?)
2206,Detritus,Non-living,Puncturella_conica,Gastropoda,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/47017905,
2207,Latrunculia_sp,Porifera,Puncturella_conica,Gastropoda,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/47017905,
2208,Foraminifera,Foraminifera,Puncturella_conica,Gastropoda,Grazer,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
2209,Bacteria,Bacteria,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2210,Emiliania_huxleyi,Coccolithophorids,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2211,Phaeocystis_antarctica,Coccolithophorids,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2212,Diatoms_benthic,Diatoms,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2213,Diatoms_centric,Diatoms,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2214,Diatoms_pennate,Diatoms,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2215,Azadinium_sp,Dinoflagellates,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2216,Dinophysis_acuminata,Dinoflagellates,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2217,Gymnodinium_sp,Dinoflagellates,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2218,Gyrodinium_sp,Dinoflagellates,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2219,Gyrodinium_spirale,Dinoflagellates,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2220,Protoperidinium_sp,Dinoflagellates,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2221,Detritus,Non-living,Pyura_spp,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2222,Detritus,Non-living,Quetzogonium_dentatum,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
2223,Detritus,Non-living,Rectarcturus_kophameli,Isopoda,Suspension-feeder,Detritus,Doti_pers.com.,NA,
2224,Phytoplankton *,Phytoplankton,Rectarcturus_kophameli,Isopoda,Suspension-feeder,Primary producer,Doti_pers.com.,NA,* consultar por phytoplankton resuspendido
2225,Detritus,Non-living,Rectarcturus_tuberculatus,Isopoda,Suspension-feeder,Detritus,Doti_pers.com.,NA,
2226,Phytoplankton *,Phytoplankton,Rectarcturus_tuberculatus,Isopoda,Suspension-feeder,Primary producer,Doti_pers.com.,NA,* consultar por phytoplankton resuspendido
2227,Cyrtostrombidium_sp,Ciliates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2228,Laboea_strobila,Ciliates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2229,Lohmanniella_sp,Ciliates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2230,Strobilidium_sp,Ciliates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2231,Strombidinopsis_sp,Ciliates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2232,Strombidium_conicum,Ciliates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2233,Strombidium_sp,Ciliates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2234,Diatoms_benthic,Diatoms,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2235,Fragilariopsis_kerguelensis,Diatoms,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2236,Navicula_sp,Diatoms,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2237,Pseudonitzschia_sp,Diatoms,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2238,Rhizosolenia_crassa,Diatoms,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2239,Azadinium_sp,Dinoflagellates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2240,Dinophysis_acuminata,Dinoflagellates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2241,Gymnodinium_sp,Dinoflagellates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2242,Gyrodinium_sp,Dinoflagellates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2243,Gyrodinium_spirale,Dinoflagellates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2244,Protoperidinium_sp,Dinoflagellates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,
2245,Dictyocha_speculum,Silicoflagellates,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Dictyocha%20speculum,
2246,Foraminifera,Foraminifera,Rhincalanus_gigas,Copepoda,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
2247,Pelagobia_longicirrata,Polychaeta,Rhincalanus_gigas,Copepoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pelagobia%20longicirrata,
2248,Pelagobia_longicirrata,Polychaeta,Rhodalia_miranda,Zooplankton,Suspension-feeder,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2249,Calanus_spp,Copepoda,Rhodalia_miranda,Zooplankton,Suspension-feeder,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2250,Bacteria,Bacteria,Sabellidae,Polychaeta,Deposit-feeder,Bacteria,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,
2251,Diatoms_benthic,Diatoms,Sabellidae,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,* need to be more specific (which Bacillariophyceae?)
2252,Diatoms_centric,Diatoms,Sabellidae,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,* need to be more specific (which Bacillariophyceae?)
2253,Diatoms_pennate,Diatoms,Sabellidae,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,* need to be more specific (which Bacillariophyceae?)
2254,Detritus,Non-living,Sabellidae,Polychaeta,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,
2255,Phytoplankton *,Phytoplankton,Sabellidae,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,
2256,Oithona_spp,Copepoda,Sabellidae,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,Aggregated: Oithona_atlantica and Oithona_similis
2257,Grimothea_gregaria,Decapoda,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,Vinuesa&Varisco_2007,http://dx.doi.org/10.4067/S0717-71782007000200003,
2258,Themisto_gaudichaudii,Zooplankton,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2259,Cottoperca_trigloides,Fish_BenPel,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2260,Dissostichus_eleginoides,Fish_BenPel,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2261,Patagonotothen_ramsayi,Fish_BenPel,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2262,Iluocoetes_fimbriatus,Fish_Demersal,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2263,Micromesistius_australis,Fish_Pel,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2264,Sprattus_fuegensis,Fish_Pel,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2265,Euphausia_spp,Zooplankton,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2266,Tinerfe_cyanea,Zooplankton,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,Mianzan_etal_1996,https://doi.org/10.1016/0165-7836(95)00459-9,
2267,Doryteuthis_gahi,Cephalopoda,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Salilota%20australis,
2268,Acanthoserolis_schythei,Isopoda,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Salilota%20australis,
2269,Neoserolis_exigua,Isopoda,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Salilota%20australis,
2270,Phaeocystis_antarctica,Coccolithophorids,Salpa_thompsoni,Zooplankton,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2271,Diatoms_centric,Diatoms,Salpa_thompsoni,Zooplankton,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2272,Diatoms_pennate,Diatoms,Salpa_thompsoni,Zooplankton,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2273,Rhizosolenia_crassa,Diatoms,Salpa_thompsoni,Zooplankton,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2274,Gyrodinium_sp,Dinoflagellates,Salpa_thompsoni,Zooplankton,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2275,Detritus,Non-living,Salpa_thompsoni,Zooplankton,Suspension-feeder,Detritus,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2276,Pelagobia_longicirrata,Polychaeta,Salpa_thompsoni,Zooplankton,Suspension-feeder,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2277,Dictyocha_speculum,Silicoflagellates,Salpa_thompsoni,Zooplankton,Suspension-feeder,Primary producer,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2278,Rhincalanus_gigas,Copepoda,Salpa_thompsoni,Zooplankton,Suspension-feeder,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2279,Eukrohnia_hamata,Zooplankton,Salpa_thompsoni,Zooplankton,Suspension-feeder,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2280,Detritus,Non-living,Santia_compacta,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
2281,Detritus,Non-living,Schizasteridae,Echinodermata,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Schizasteridae,
2282,Bacteria,Bacteria,Scissurella_clathrata,Gastropoda,Suspension-feeder,Bacteria,Helwerda&Wesselingh_2014,https://www.mapress.com/zootaxa/2014/f/z03838p194f.pdf,Inferred from Scissurelidae
2283,Demospongiae *,Porifera,Seba_subantarctica,Amphipoda,Carnivore,Heterotroph,Kunzmann_1996,https://epic.awi.de/id/eprint/26388/1/BerPolarforsch1996210.pdf,* need to be more specific (which Demospongiae?)
2284,Hexactinellida,Porifera,Seba_subantarctica,Amphipoda,Carnivore,Heterotroph,Kunzmann_1996,https://epic.awi.de/id/eprint/26388/1/BerPolarforsch1996210.pdf,
2285,Bacteria,Bacteria,Serpula_narconensis,Polychaeta,Deposit-feeder,Bacteria,Encyclopedia of Life,https://eol.org/pages/2975605,
2286,Bacteria,Bacteria,Serpula_sp,Polychaeta,Deposit-feeder,Bacteria,Encyclopedia of Life,https://eol.org/pages/32766,
2287,Larvae_Fish,Zooplankton,Serratosagitta_tasmanica,Zooplankton,Hunter,Heterotroph,Bruno_pers.com.,NA,
2288,Zooplankton *,Zooplankton,Sertularella_antarctica,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552490,* need to be more specific (which Zooplankton?)
2289,Zooplankton *,Zooplankton,Sertularella_gayi,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552471,* need to be more specific (which Zooplankton?)
2290,Zooplankton *,Zooplankton,Sertularella_sp1,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552463,* need to be more specific (which Zooplankton?)
2291,Zooplankton *,Zooplankton,Sertularella_striata,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/51259918,* need to be more specific (which Zooplankton?)
